id,track_name,track_artist_name,youtube_url,track_duration_ms,views,likes,track_album_release_date,track_album_type,track_album_name,artist_genres,artist_popularity,track_popularity,track_explicit,track_danceability,track_energy,track_key,track_loudness,track_mode,track_speechiness,track_acousticness,track_instrumentalness,track_liveness,track_valence,track_tempo,source_type,source_ref
GJP9ZTsgxJs,Gasolina,Daddy Yankee,https://youtube.com/watch?v=GJP9ZTsgxJs,193000,5135245,38775,2024-02-20T03:00:10Z,single,Gasolina,[],74,74,False,0.9377824728617404,1.0,5,-16.45552635192871,1,0.4518499445480111,0.7760584665358786,0.0,0.057351566851139,0.6249974800196182,95.703125,,
b4Zp75xe6tE,Fast Car,Luke Combs,https://youtube.com/watch?v=b4Zp75xe6tE,266000,59531770,179611,2023-06-30T13:42:03Z,single,Fast Car,[],95,95,False,0.949450768207599,1.0,3,-14.40927028656006,0,0.5944284330742001,0.7873878128575812,0.0,0.0682446137070655,0.2306598569175166,99.38401442307692,,
TBkpoTbJAsI,Last Night (Audio Only),Morgan Wallen,https://youtube.com/watch?v=TBkpoTbJAsI,164000,4097697,29137,2023-01-31T05:00:20Z,single,Last Night (Audio Only),[],72,72,False,0.9507951750424588,1.0,6,-13.998875617980955,0,0.6017983317372344,0.8016285533424466,0.0,0.0554926097393035,0.236474466998633,103.359375,,
lA8F9sIhGdg,Something In The Orange,Zach Bryan,https://youtube.com/watch?v=lA8F9sIhGdg,263000,211632594,911498,2022-04-22T06:44:15Z,single,Something In The Orange,[],100,100,False,0.9707902536176708,1.0,7,-18.366830825805664,1,0.5637594095659385,0.8287760699639926,0.0,0.126009002327919,0.6503778829836621,112.34714673913044,,
4zAThXFOy2c,Tennessee Whiskey,Chris Stapleton,https://youtube.com/watch?v=4zAThXFOy2c,294000,884773666,4118037,2015-04-23T10:00:00Z,single,Tennessee Whiskey,[],100,100,False,0.8274413076512122,0.927438497543335,9,-21.616613388061523,1,0.4547569454421148,0.8519284450709287,0.0,0.0157420486211776,0.7222107332393607,151.99908088235293,,
h7oSlZL0tEM,Before He Cheats,Carrie Underwood,https://youtube.com/watch?v=h7oSlZL0tEM,196000,4987669,20606,2025-02-08T15:38:46Z,single,Before He Cheats,[],73,73,False,0.825330588354914,1.0,1,-11.94444465637207,1,0.5167353015614353,0.7573940033631987,0.0,0.0525804683566093,0.7363908994955202,151.99908088235293,,
XFkzRNyygfk,Creep,Radiohead,https://youtube.com/watch?v=XFkzRNyygfk,237000,1383502858,7874502,2008-07-18T15:43:12Z,single,Creep,[],100,100,False,0.9195758538359416,1.0,7,-19.55960273742676,1,0.6020552303800365,0.7930602657797583,0.0,0.0338515527546405,0.6156112726330363,92.28515625,,
bpOSxM0rNPM,Do I Wanna Know?,Arctic Monkeys,https://youtube.com/watch?v=bpOSxM0rNPM,266000,1843590134,10593627,2013-06-19T04:00:33Z,single,Do I Wanna Know?,[],100,100,False,0.8973894445012818,1.0,4,-15.786773681640623,1,0.4382854577239334,0.8500470488032921,0.0,0.0524323247373104,0.5947585676795062,86.1328125,,
2SUwOgmvzK4,The Less I Know The Better (Audio),Tame Impala,https://youtube.com/watch?v=2SUwOgmvzK4,218000,258301168,2028125,2020-08-17T20:15:00Z,single,The Less I Know The Better (Audio),[],100,100,False,0.9548716404861026,1.0,6,-11.699012756347656,1,0.5149930734426109,0.8151335508731571,0.0,0.0697227865457534,0.662637637823572,117.45383522727272,,
bzRMneypG04,Fix You,@coldplay,https://youtube.com/watch?v=bzRMneypG04,296000,23172770,123813,2023-07-30T10:16:28Z,single,Fix You,[],87,87,False,0.8760179921896508,1.0,10,-21.34333038330078,0,0.4714672489064327,0.8720536657660407,0.0,0.0292099602520465,0.2911903053982518,135.99917763157896,,
IhP3J0j9JmY,Believer (Audio),Imagine Dragons,https://youtube.com/watch?v=IhP3J0j9JmY,203000,208503221,1802585,2017-02-01T23:58:45Z,single,Believer (Audio),[],100,100,False,0.9372032025150838,1.0,10,-12.393170356750488,0,0.5041669078679476,0.7843558988388196,0.0,0.0750247240066528,0.278440365174177,123.046875,,
6JHu3b-pbh8,Thinkin Bout You,Unknown Artist,https://youtube.com/watch?v=6JHu3b-pbh8,201000,182491935,1291203,2018-10-30T05:42:35Z,single,Thinkin Bout You,[],100,100,False,0.9097881660032726,1.0,0,-14.704256057739258,1,0.4750659462059602,0.8557684001152001,0.0,0.1156391948461532,0.6800331774827201,129.19921875,,
Rif-RTvmmss,Starboy (Audio) ft. Daft Punk,The Weeknd,https://youtube.com/watch?v=Rif-RTvmmss,231000,77198832,402108,2023-03-14T23:34:20Z,single,Starboy (Audio) ft. Daft Punk,[],97,97,False,0.9307340535536214,1.0,9,-10.705431938171388,1,0.4380505357427316,0.8441517140649046,0.0,0.0581047534942626,0.6694709928902643,123.046875,,
f9imDgsjxXc,24K Magic (Audio),Bruno Mars,https://youtube.com/watch?v=f9imDgsjxXc,227000,902289,8568,2016-11-05T20:00:13Z,single,24K Magic (Audio),[],59,59,False,0.9768095980517796,1.0,5,-14.353479385375977,0,0.5639737593765912,0.7598650658165312,0.0,0.0942185521125793,0.2513522713775203,107.666015625,,
wkABWE-WUC8,Halo (Audio),Beyoncé,https://youtube.com/watch?v=wkABWE-WUC8,262000,351729,3433,2009-10-24T04:49:31Z,single,Halo (Audio),[],50,50,False,0.8757831469889492,1.0,9,-17.316404342651367,1,0.497302601123443,0.8129116800467421,0.0,0.0607623681426048,0.5895622714304887,80.74951171875,,
_i39qX86cGY,Fallin' (audio),Alicia Keys,https://youtube.com/watch?v=_i39qX86cGY,211000,1402176,5612,2025-05-17T15:01:02Z,single,Fallin' (audio),[],62,62,False,0.9344989105276704,1.0,7,-18.771072387695312,1,0.4144647966839606,0.8067751456816893,0.0,0.056218646466732,0.6203899781477467,95.703125,,
vGJTaP6anOU,Can't Help Falling In Love,Elvis Presley,https://youtube.com/watch?v=vGJTaP6anOU,181000,464119869,4184963,2013-04-23T07:00:10Z,single,Can't Help Falling In Love,[],100,100,False,0.9391523437080528,1.0,6,-19.66958999633789,1,0.3600525857844187,0.8627109639789743,0.0,0.0241654217243194,0.6193613842493078,99.38401442307692,,
qQzdAsjWGPg,My Way (2008 Remastered),Unknown Artist,https://youtube.com/watch?v=qQzdAsjWGPg,277000,307878337,2724118,2018-12-12T11:32:11Z,single,My Way (2008 Remastered),[],100,100,False,0.8264487132782596,1.0,2,-18.79083251953125,1,0.3671644914530386,0.8463097328288104,0.0,0.0202431492507457,0.7230535400756783,151.99908088235293,,
rBrd_3VMC3c,What A Wonderful World,Louis Armstrong,https://youtube.com/watch?v=rBrd_3VMC3c,139000,42244689,502499,2020-08-20T04:00:08Z,single,What A Wonderful World,[],92,92,False,0.8385275582064935,0.4720847308635711,0,-27.40730857849121,1,0.501269770726124,0.8211598001036359,0.0,0.0177410095930099,0.5703807174844546,71.77734375,,
jkPyB-g3asI,Good Vibrations,Unknown Artist,https://youtube.com/watch?v=jkPyB-g3asI,256000,2277284,49257,2014-11-08T20:05:10Z,single,Good Vibrations,[],67,67,False,0.8248324767657982,1.0,10,-16.58001708984375,0,0.4251684741421704,0.7650146607086277,0.0,0.0469750165939331,0.3352478008937058,151.99908088235293,,
44FId4BpMx0,Heroes (2017 Remaster),Unknown Artist,https://youtube.com/watch?v=44FId4BpMx0,216000,7108317,90456,2017-11-15T00:20:04Z,single,Heroes (2017 Remaster),[],77,77,False,0.9728404134081464,1.0,2,-13.21716594696045,1,0.2904114385623338,0.8126281798866141,0.0,0.0222536716610193,0.6528000664952688,112.34714673913044,,
JyGNABrosb8,Smells Like Teen Spirit [Nevermind] [HQ Sound],Nirvana,https://youtube.com/watch?v=JyGNABrosb8,302000,13363712,97033,2014-10-11T21:52:36Z,single,Smells Like Teen Spirit [Nevermind] [HQ Sound],[],82,82,False,0.955466322404692,1.0,1,-14.164056777954102,0,0.5414693694967392,0.7649569677423359,0.0,0.0727363545447588,0.2701641252931951,117.45383522727272,,
fAuT8_dboWo,Creep (Remastered) (Audio),Radiohead,https://youtube.com/watch?v=fAuT8_dboWo,240000,3784180,46693,2019-06-23T01:05:11Z,single,Creep (Remastered) (Audio),[],71,71,False,0.9194795021617528,1.0,7,-18.1929988861084,1,0.5918036851154207,0.8065231340250214,0.0,0.0339908110909163,0.6135918423962469,92.28515625,,
8QDJZieQQUU,Kjarkas (Videoclip HD),TIEMPO AL TIEMPO,https://youtube.com/watch?v=8QDJZieQQUU,265000,641507,5394,2017-06-12T02:58:39Z,single,Kjarkas (Videoclip HD),[],56,56,False,0.8510995832739734,1.0,8,-17.453105926513672,0,0.603348070230137,0.7312968451311486,0.0,0.1103057451546192,0.3274148482303277,143.5546875,,
Jgq3DPuouJE,"Latinoamérica (Audio) ft. Totó la Momposina, Susana Baca, Maria Rita",Calle 13,https://youtube.com/watch?v=Jgq3DPuouJE,303000,5282951,45476,2014-09-16T07:00:04Z,single,"Latinoamérica (Audio) ft. Totó la Momposina, Susana Baca, Maria Rita",[],74,74,False,0.9295098755241002,1.0,9,-18.791011810302734,1,0.5439952288260758,0.7576481383655931,0.0,0.0586787299253046,0.627759029245161,95.703125,,
mxtfdH3-TQ4,"""Israelites""",Desmond Dekker & The Aces,https://youtube.com/watch?v=mxtfdH3-TQ4,155000,8063737,57032,2014-05-09T16:27:08Z,single,"""Israelites""",[],78,78,False,0.8252730866899722,1.0,10,-14.678417205810549,0,0.471508451896965,0.794855207629163,0.0,0.0248274120967835,0.3307717188556255,151.99908088235293,,
O6PCWtrS1_0,Mix Rock Nacional Mexicano- DJ FERNANDO MIX,Unknown Artist,https://youtube.com/watch?v=O6PCWtrS1_0,940000,659755,4412,2020-01-12T08:55:16Z,single,Mix Rock Nacional Mexicano- DJ FERNANDO MIX,[],56,56,False,0.8796808027479431,1.0,1,-24.13708877563477,0,0.4886061057558146,0.8329767873001505,0.0,0.0926928534172475,0.2970518371681353,135.99917763157896,,
NMA_isZYsYQ,KICK BACK,Unknown Artist,https://youtube.com/watch?v=NMA_isZYsYQ,194000,211971457,1465715,2022-10-11T10:02:24Z,single,KICK BACK,[],100,100,False,0.9482765996889948,1.0,8,-10.592060089111328,0,0.3562535926069523,0.7815477156647449,0.0,0.0447072405368089,0.2394865926502882,103.359375,,
JBnTJeBRXmc,Evangelion / A Cruel Angel's Thesis / Opening (Cover latino),Unknown Artist,https://youtube.com/watch?v=JBnTJeBRXmc,303000,815219,27329,2020-06-20T00:00:14Z,single,Evangelion / A Cruel Angel's Thesis / Opening (Cover latino),[],58,58,False,0.9146891439584192,1.0,5,-13.5845947265625,0,0.4452905935025966,0.7900695162787152,0.0,0.0403983329888433,0.2898880100581927,129.19921875,,
hKwCRJfiHBo,"Classic Latin Romance, Baladas, Boleros, Grupo Romántico [Vinyl Studio Session] with DJ Pax",Unknown Artist,https://youtube.com/watch?v=hKwCRJfiHBo,3433000,274392,12210,2025-01-13T15:24:16Z,single,"Classic Latin Romance, Baladas, Boleros, Grupo Romántico [Vinyl Studio Session] with DJ Pax",[],48,48,False,0.948528158169104,1.0,7,-24.20028305053711,1,0.5509863872825961,0.8594640888013246,0.0,0.0394270145334303,0.6277991366798013,103.359375,,
f1qM_OSd5Hs,De la Canción de Protesta (En Vivo),Unknown Artist,https://youtube.com/watch?v=f1qM_OSd5Hs,216000,53779,265,2022-03-25T11:05:01Z,single,De la Canción de Protesta (En Vivo),[],34,34,False,0.8586046465435532,1.0,4,-17.553539276123047,1,0.4961487041177692,0.8209784516888678,0.0,0.0263474220409989,0.6988515875098277,135.99917763157896,,
1FVF-9KQiPo,Opalite,Taylor Swift,https://youtube.com/watch?v=1FVF-9KQiPo,360000,5199262,394356,2026-02-08T13:00:02Z,single,Opalite,[],74,74,False,0.9209244132043264,0.8298371732234955,0,-23.662052154541016,1,0.5975235821157809,0.7886323706817285,0.0,0.0348302104976028,0.6777988943977408,123.046875,,
rWBLVn0pol0,Poor Thang,Unknown Artist,https://youtube.com/watch?v=rWBLVn0pol0,291000,1171226,41435,2026-02-06T05:00:54Z,single,Poor Thang,[],61,61,False,0.92402209802794,1.0,1,-13.490528106689451,1,0.6275260804270865,0.7434743277742464,0.0,0.1230264119803905,0.6230491633338631,92.28515625,,
pvf_Qv4rmLM,Two Six,J. Cole,https://youtube.com/watch?v=pvf_Qv4rmLM,255000,2257337,149220,2026-02-06T20:41:13Z,single,Two Six,[],67,67,False,0.7857440408990266,1.0,6,-15.826640129089355,1,0.96638668560232,0.7142808511315347,0.0,0.1627759449183941,0.7428578723302698,161.4990234375,,
EDs6goDO8OU,SAFETY,Unknown Artist,https://youtube.com/watch?v=EDs6goDO8OU,319000,1161786,41478,2026-02-06T05:00:12Z,single,SAFETY,[],61,61,False,0.914417683751074,1.0,3,-13.63906478881836,0,0.6628943263537743,0.7244255895585447,0.0,0.1167563078925013,0.2259064740662182,92.28515625,,
mQezde_qeXw,Homewrecker (official video),sombr,https://youtube.com/watch?v=mQezde_qeXw,254000,2117977,113001,2026-02-05T23:00:07Z,single,Homewrecker (official video),[],66,66,False,0.930689610779204,1.0,3,-10.64397144317627,0,0.4538175242081014,0.7943095981196985,0.0,0.1184970121830701,0.229621589128199,99.38401442307692,,
kwwdY1bp-Ck,(Video Oficial) - Lenin Ramirez - DEL Records 2026,Todo Lo Fue,https://youtube.com/watch?v=kwwdY1bp-Ck,190000,9655265,97768,2026-01-28T21:00:06Z,single,(Video Oficial) - Lenin Ramirez - DEL Records 2026,[],79,79,False,0.9271526187763351,1.0,9,-14.476733207702637,1,0.5369748300162953,0.7923218904765481,0.0,0.0619486654177308,0.6225579664285178,95.703125,,
vqkfEUqjl6Y,'Adrenaline' Official MV,ATEEZ(에이티즈),https://youtube.com/watch?v=vqkfEUqjl6Y,261000,25662341,351353,2026-02-06T05:00:01Z,single,'Adrenaline' Official MV,[],88,88,False,0.9115688544160164,1.0,4,-15.4788818359375,1,0.5399800567187212,0.8040493191624158,0.0,0.1418342646211385,0.6877910396256377,129.19921875,,
9N72OEc9DPI,I Want,YoungBoy Never Broke Again,https://youtube.com/watch?v=9N72OEc9DPI,178000,1164134,79996,2026-02-05T00:20:55Z,single,I Want,[],61,61,False,0.8516631510668635,0.2222434431314468,0,-33.80469512939453,1,0.5988270183236454,0.7724451446093717,0.0,0.0220569310586142,0.7212426033085942,143.5546875,,
FuzKVhhDJE4,"""Pray For The Left""",Tom MacDonald,https://youtube.com/watch?v=FuzKVhhDJE4,204000,1857629,117755,2026-02-06T16:59:12Z,single,"""Pray For The Left""",[],65,65,False,0.8851127598453735,1.0,3,-14.797455787658691,0,0.7045420574732815,0.7495777561629378,0.0,0.0815465217456221,0.3095616918387172,135.99917763157896,,
QW06BZ5fk78,Over Now,Hurricane Wisdom,https://youtube.com/watch?v=QW06BZ5fk78,102000,293512,15686,2026-02-06T17:00:07Z,single,Over Now,[],49,49,False,0.8818388427382811,1.0,5,-14.513151168823242,0,0.7394742764772806,0.7696330663516127,0.0,0.0982644576579332,0.2012637094020968,83.35433467741936,,
xVTjhyxsJqM,Bread Winner,Vonoff1700,https://youtube.com/watch?v=xVTjhyxsJqM,145000,478153,18669,2026-02-03T20:00:00Z,single,Bread Winner,[],53,53,False,0.7801208098173893,1.0,2,-12.651835441589355,0,0.5278434341254102,0.7789164635110611,0.0,0.1592151224613189,0.3331625304733408,161.4990234375,,
kWZhG9fvpL0,Hustlin Mf Pt. 2,Bally Baby & Belly Gang Kushington,https://youtube.com/watch?v=kWZhG9fvpL0,207000,426216,9423,2026-02-03T20:00:06Z,single,Hustlin Mf Pt. 2,[],52,52,False,0.9287537573724718,1.0,5,-13.41514778137207,1,0.6062177791126026,0.7115691983681928,0.0,0.0888402014970779,0.642032649090925,99.38401442307692,,
PrU4SVVBVdw,YAYA (SheMix) (Video) (feat. Blueface & India Love),"Compton Av, Steelz, Lola Brooke & Natalie Nunn",https://youtube.com/watch?v=PrU4SVVBVdw,227000,631215,24632,2026-02-03T19:35:10Z,single,YAYA (SheMix) (Video) (feat. Blueface & India Love),[],56,56,False,0.9262221853529168,1.0,2,-15.544456481933594,0,0.8118796556612011,0.7032730572843393,0.0,0.157121043652296,0.2432770702535029,99.38401442307692,,
GDaPdpwA4Iw,Streets Of Minneapolis (Official Lyric Video),Bruce Springsteen,https://youtube.com/watch?v=GDaPdpwA4Iw,281000,6047679,370571,2026-01-29T17:19:08Z,single,Streets Of Minneapolis (Official Lyric Video),[],75,75,False,0.9644445186427312,1.0,2,-12.346460342407228,1,0.7013904747534606,0.7450719462493389,0.0,0.1102645955979824,0.6629335015408601,112.34714673913044,,
2seS3W2VQ_Y,Talking Ish Ft.  Ballout,Chief Keef,https://youtube.com/watch?v=2seS3W2VQ_Y,300000,545632,39962,2026-02-05T23:00:06Z,single,Talking Ish Ft.  Ballout,[],54,54,False,0.8207784062883181,1.0,0,-10.694388389587402,1,0.5482499253506014,0.8020924740659147,0.0,0.0999196106567978,0.7296861288901128,151.99908088235293,,
3rg0p23brQ0,"Myke Towers, Westcol, Ovy On The Drums",W Sound 23 “5 Estrellas”,https://youtube.com/watch?v=3rg0p23brQ0,191000,3185462,192817,2026-02-05T00:00:06Z,single,"Myke Towers, Westcol, Ovy On The Drums",[],70,70,False,0.9004311506935393,1.0,7,-12.583749771118164,1,0.4916538341433496,0.7637838330956759,0.0,0.1011578924953937,0.6938308625356486,129.19921875,,
