id,track_name,track_artist_name,youtube_url,track_duration_ms,views,likes,track_album_release_date,track_album_type,track_album_name,artist_genres,artist_popularity,track_popularity,track_explicit,track_danceability,track_energy,track_key,track_loudness,track_mode,track_speechiness,track_acousticness,track_instrumentalness,track_liveness,track_valence,track_tempo,song_info,track_name_polarity,track_name_subjectivity,normalized_views,normalized_likes
WPR0Yd46y2o,Runnin,Fredo,https://youtube.com/watch?v=WPR0Yd46y2o,168000,2208877,32553,1768856406.0,single,Runnin,[],66,66,0,0.9000078377921865,1.0,6,-11.61233901977539,0,0.589417033494976,0.7677085625019017,0.0,0.07993880473077297,0.2932421531247147,129.19921875,runnin fredo,neutral,low,0.001016902653678879,0.002153798187215412
mQezde_qeXw,Homewrecker (official video),sombr,https://youtube.com/watch?v=mQezde_qeXw,254000,2117977,113001,1770332407.0,single,Homewrecker (official video),[],66,66,0,0.930689610779204,1.0,3,-10.64397144317627,0,0.4538175242081014,0.7943095981196985,0.0,0.11849701218307018,0.22962158912819905,99.38401442307692,homewrecker (official video) sombr,neutral,low,0.0009741921558360126,0.007520149666560849
Rn89mUndYbo,ABRACADABRA (LIVE AT THE 2026 GRAMMYS),LADY GAGA,https://youtube.com/watch?v=Rn89mUndYbo,256000,2117320,104158,1770332773.0,single,ABRACADABRA (LIVE AT THE 2026 GRAMMYS),[],66,66,0,0.9048140714592187,1.0,5,-20.405864715576172,0,0.413833920117609,0.7911037365109583,0.0,0.033231116598472,0.2897328770233562,129.19921875,abracadabra (live at the 2026 grammys) lady gaga,positive,medium,0.0009738834561981384,0.006930269916512972
FuzKVhhDJE4,"""Pray For The Left""",Tom MacDonald,https://youtube.com/watch?v=FuzKVhhDJE4,204000,1857629,117755,1770397152.0,single,"""Pray For The Left""",[],65,65,0,0.8851127598453735,1.0,3,-14.797455787658691,0,0.7045420574732815,0.7495777561629378,0.0,0.08154652174562216,0.30956169183871723,135.99917763157896,"""pray for the left"" tom macdonald",neutral,low,0.0008518644034444339,0.00783726923364528
W6lIvxWfxLI,Shape of You,Ed Sheeran,https://youtube.com/watch?v=W6lIvxWfxLI,235000,1671508,4641,1770202706.0,single,Shape of You,[],64,64,0,0.8977341688708695,1.0,6,-14.972963333129883,1,0.5698125171782139,0.8118442120807658,0.0,0.05449213832616806,0.6866218056878851,129.19921875,shape of you ed sheeran,neutral,low,0.0007644131320581623,0.00029190475926829293
Ct_5ufRlAsw,Diss,Mozzik,https://youtube.com/watch?v=Ct_5ufRlAsw,372000,1650765,32972,1770297844.0,single,Diss,[],64,64,0,0.900288960716562,0.9595140814781189,5,-25.772573471069336,1,0.8567389789234747,0.7352393978505614,0.0,0.12256510532461107,0.6179199092879331,89.10290948275862,diss mozzik,neutral,low,0.000754666774998156,0.0021817479345036697
PoHPFLaOPNo,Perfect,Ed Sheeran,https://youtube.com/watch?v=PoHPFLaOPNo,264000,1580525,5685,1770163502.0,single,Perfect,[],63,63,0,0.8071532778078685,1.0,8,-15.327423095703125,0,0.5788339493287362,0.822761195280794,0.0,0.03152803797274828,0.15263383900056382,63.02400914634146,perfect ed sheeran,positive,high,0.0007216636356309072,0.0003615456570461947
MTn_bhTVr2U,Vincent's Tale - Starry Night,Ren,https://youtube.com/watch?v=MTn_bhTVr2U,480000,1579165,67457,1769716807.0,single,Vincent's Tale - Starry Night,[],63,63,0,0.9253466749226382,1.0,7,-20.479372024536133,0,0.82873369353563,0.7737319757564723,0.0,0.13727997057139874,0.22534645363652916,95.703125,vincent's tale - starry night ren,neutral,low,0.000721024622681883,0.0044820988539202794
nUaQMon-OXo,Me Niegas,Unknown Artist,https://youtube.com/watch?v=nUaQMon-OXo,202000,1562374,11180,1770285874.0,single,Me Niegas,[],63,63,0,0.758835656626513,1.0,10,-13.247360229492188,0,0.38820127223301026,0.7664367282609018,0.0,0.09797944780439138,0.3350344907608647,172.265625,me niegas unknown artist,negative,medium,0.0007131351620737469,0.0007280942521511467
JiNxvNtlBPM,Body,Unknown Artist,https://youtube.com/watch?v=JiNxvNtlBPM,156000,1486298,42960,1769730857.0,single,Body,[],63,63,0,0.8604851476352662,1.0,0,-14.2431640625,0,0.7650188218286545,0.7367275372430444,0.0,0.17386272177100182,0.32660024441354335,143.5546875,body unknown artist,negative,medium,0.0006773899053752444,0.002848005872248576
4BvXZ4Gqnc0,Herencia De Grandes (Letra),Ya Borracho,https://youtube.com/watch?v=4BvXZ4Gqnc0,164000,1436747,3770,1770224600.0,single,Herencia De Grandes (Letra),[],63,63,0,0.886734563269255,1.0,11,-14.180790901184082,1,0.5231565620868353,0.8039322267245756,0.0,0.033713866956532,0.7014085212544715,135.99917763157896,herencia de grandes (letra) ya borracho,neutral,low,0.000654107750495026,0.0002338039719459248
_i39qX86cGY,Fallin' (audio),Alicia Keys,https://youtube.com/watch?v=_i39qX86cGY,211000,1402176,5612,1747494062.0,single,Fallin' (audio),[],62,62,0,0.9344989105276704,1.0,7,-18.771072387695312,1,0.4144647966839606,0.8067751456816893,0.0,0.056218646466732,0.6203899781477467,95.703125,fallin' (audio) alicia keys,neutral,low,0.0006378641353033238,0.00035667613066900426
sSUrYVBQegM,Manhattan II X MR GOAT (Video Oficial),Hades66,https://youtube.com/watch?v=sSUrYVBQegM,136000,1212795,67580,1770339607.0,single,Manhattan II X MR GOAT (Video Oficial),[],61,61,0,0.9358446701505768,1.0,2,-16.79852867126465,0,0.5656312180409004,0.7446458409970838,0.0,0.19673236832022667,0.22970937385043744,95.703125,manhattan ii x mr goat (video oficial) hades66,neutral,low,0.0005488811122892442,0.004490303672336641
rWBLVn0pol0,Poor Thang,Unknown Artist,https://youtube.com/watch?v=rWBLVn0pol0,291000,1171226,41435,1770354054.0,single,Poor Thang,[],61,61,0,0.9240220980279401,1.0,1,-13.490528106689453,1,0.6275260804270865,0.7434743277742464,0.0,0.12302641198039055,0.6230491633338631,92.28515625,poor thang unknown artist,negative,medium,0.0005293493995848427,0.0027462794650538443
9N72OEc9DPI,I Want,YoungBoy Never Broke Again,https://youtube.com/watch?v=9N72OEc9DPI,178000,1164134,79996,1770250855.0,single,I Want,[],61,61,0,0.8516631510668635,0.22224344313144684,0,-33.80469512939453,1,0.5988270183236454,0.7724451446093717,0.0,0.022056931058614282,0.7212426033085942,143.5546875,i want youngboy never broke again,neutral,low,0.0005260171350006666,0.005318523391503718
EDs6goDO8OU,SAFETY,Unknown Artist,https://youtube.com/watch?v=EDs6goDO8OU,319000,1161786,41478,1770354012.0,single,SAFETY,[],61,61,0,0.914417683751074,1.0,3,-13.63906478881836,0,0.6628943263537743,0.7244255895585447,0.0,0.11675630789250135,0.22590647406621828,92.28515625,safety unknown artist,negative,medium,0.0005249138979386748,0.0027491478162075316
kvGfRQx7eu4,Run My Way,December 10,https://youtube.com/watch?v=kvGfRQx7eu4,164000,1088603,26835,1769788806.0,single,Run My Way,[],60,60,0,0.8752579866427905,1.0,5,-16.07345962524414,1,0.6099356531548317,0.7659962370534875,0.0,0.1118463734164834,0.6018092337968156,83.35433467741936,run my way december 10,neutral,low,0.0004905279533442362,0.0017723741896157551
MYIVW-wvlJQ,Watching Us,"Wale, Leon Thomas",https://youtube.com/watch?v=MYIVW-wvlJQ,230000,1085159,31378,1770138006.0,single,Watching Us,[],60,60,0,0.9392930829765316,1.0,3,-14.320106506347656,0,0.5332054700444379,0.7985650181310481,0.0,0.05133477691560984,0.2289832761264966,99.38401442307692,"watching us wale, leon thomas",neutral,low,0.000488909747023325,0.002075418824294881
SKs80r2Lp34,The Great Divide,Noah Kahan,https://youtube.com/watch?v=SKs80r2Lp34,346000,1037563,30449,1769998837.0,single,The Great Divide,[],60,60,0,0.871234101311255,0.28137538582086563,11,-31.829805374145508,1,0.4588607828906864,0.8394483285198979,0.0,0.011646499624475837,0.5855817741595153,80.74951171875,the great divide noah kahan,positive,high,0.00046654617325732876,0.002013449098207074
DHi8tNxsKT4,Los Despechaos (Video Oficial),"Dale Pututi, Nesty, Tito El Bambino",https://youtube.com/watch?v=DHi8tNxsKT4,193000,1002345,17514,1770397207.0,single,Los Despechaos (Video Oficial),[],60,60,0,0.9467284886221068,1.0,5,-16.282039642333984,1,0.5141358976361075,0.7654652133953418,0.0,0.07876562559977174,0.6700878884452443,117.45383522727273,"los despechaos (video oficial) dale pututi, nesty, tito el bambino",neutral,low,0.0004499985570523776,0.001150609047673397
ZWpt17pHYH0,So Sick,Ne-Yo,https://youtube.com/watch?v=ZWpt17pHYH0,209000,994040,1668,1770037266.0,single,So Sick,[],59,59,0,0.9372789122021892,1.0,8,-19.20306396484375,0,0.6678895021727573,0.8011770248852487,0.0,0.050757287070155144,0.2212296962672127,95.703125,so sick ne-yo,negative,high,0.0004460963493011674,9.358829461915335e-05
qpTPHtlwrJM,Lush Life,Zara Larsson,https://youtube.com/watch?v=qpTPHtlwrJM,200000,925232,3219,1770219642.0,single,Lush Life,[],59,59,0,0.9337553557832055,1.0,0,-13.640338897705078,0,0.5368007724540956,0.7805204603658037,0.0,0.08051816467195749,0.23168995979128326,99.38401442307692,lush life zara larsson,positive,low,0.0004137660529802441,0.00019704905367425444
f9imDgsjxXc,24K Magic (Audio),Bruno Mars,https://youtube.com/watch?v=f9imDgsjxXc,227000,902289,8568,1478376013.0,single,24K Magic (Audio),[],59,59,0,0.9768095980517796,1.0,5,-14.353479385375977,0,0.5639737593765912,0.7598650658165312,0.0,0.0942185521125793,0.2513522713775203,107.666015625,24k magic (audio) bruno mars,positive,high,0.0004029859985026987,0.0005538585960248256
AYtbfAAHP6c,(When You Gonna) Give It Up to Me [feat. Keyshia Cole] [Sped Up],Unknown Artist,https://youtube.com/watch?v=AYtbfAAHP6c,227000,837898,6608,1770044258.0,single,(When You Gonna) Give It Up to Me [feat. Keyshia Cole] [Sped Up],[],58,58,0,0.8696764951606083,1.0,8,-18.118314743041992,0,0.5207086830087895,0.7570756510053026,0.0,0.03795667004305869,0.30843700761236253,135.99917763157896,(when you gonna) give it up to me [feat. keyshia cole] [sped up] unknown artist,negative,medium,0.00037273108467871636,0.0004231151480893013
JBnTJeBRXmc,Evangelion / A Cruel Angel's Thesis / Opening (Cover latino),Unknown Artist,https://youtube.com/watch?v=JBnTJeBRXmc,303000,815219,27329,1592611214.0,single,Evangelion / A Cruel Angel's Thesis / Opening (Cover latino),[],58,58,0,0.9146891439584193,1.0,5,-13.5845947265625,0,0.44529059350259664,0.7900695162787152,0.0,0.04039833298884332,0.2898880100581927,129.19921875,evangelion / a cruel angel's thesis / opening (cover latino) unknown artist,negative,high,0.00036207507389127564,0.0018053268749627699
OLpxwid-WtU,Feed the Streets,Unknown Artist,https://youtube.com/watch?v=OLpxwid-WtU,179000,767557,20457,1769680998.0,single,Feed the Streets,[],57,57,0,0.7552786924930883,1.0,3,-13.504467010498047,0,0.39501624218168335,0.8274625498964125,0.0,0.0770811028778553,0.3258806175155381,172.265625,feed the streets unknown artist,negative,medium,0.00033968048920275326,0.0013469243370990338
UhJBtTPbeCQ,Chy Cartier's Adlibs,Marnz Malone ft Tunde,https://youtube.com/watch?v=UhJBtTPbeCQ,188000,760616,15146,1769702450.0,single,Chy Cartier's Adlibs,[],57,57,0,0.9412993642958931,1.0,2,-21.777599334716797,0,0.6231225777192303,0.8410634172871134,0.0,0.16444240882992744,0.230559237406933,103.359375,chy cartier's adlibs marnz malone ft tunde,neutral,low,0.0003364191738504173,0.000992649616698233
VdU_iaEoBKM,Omens,EsDeeKid,https://youtube.com/watch?v=VdU_iaEoBKM,122000,741793,58186,1770318028.0,single,Omens,[],57,57,0,0.9074761393117519,1.0,1,-8.322929382324219,0,0.5896379726756396,0.7767398506697876,0.0,0.09695392847061157,0.2918874598995318,129.19921875,omens esdeekid,neutral,low,0.00032757495271844517,0.0038636690040170928
GNMaG_sq20w,Straight Drop X6,Asco,https://youtube.com/watch?v=GNMaG_sq20w,181000,713896,13253,1769108400.0,single,Straight Drop X6,[],57,57,0,0.8936684305865725,1.0,3,-17.8458309173584,0,0.7065625826504045,0.8223535547070635,0.0,0.08234236855059862,0.28504540429394043,129.19921875,straight drop x6 asco,positive,medium,0.0003144671996015867,0.0008663754600951987
zg99uHoY3nY,"Mi Gente
(Audio)","J. Balvin, Willy William",https://youtube.com/watch?v=zg99uHoY3nY,200000,676848,6467,1500527445.0,single,"Mi Gente
(Audio)",[],56,56,0,0.8716742675308183,1.0,4,-12.883796691894531,1,0.5882562211966107,0.7511999751534411,0.0,0.1229304149746894,0.7093183589901417,135.99917763157896,"mi gente
(audio) j. balvin, willy william",neutral,low,0.000297059735090228,0.0004137096245388376
O6PCWtrS1_0,Mix Rock Nacional Mexicano- DJ FERNANDO MIX,Unknown Artist,https://youtube.com/watch?v=O6PCWtrS1_0,940000,659755,4412,1578819316.0,single,Mix Rock Nacional Mexicano- DJ FERNANDO MIX,[],56,56,0,0.8796808027479431,1.0,1,-24.137088775634766,0,0.48860610575581465,0.8329767873001505,0.0,0.09269285341724753,0.2970518371681353,135.99917763157896,mix rock nacional mexicano- dj fernando mix unknown artist,negative,medium,0.0002890283760184116,0.0002766291217288873
8QDJZieQQUU,Kjarkas (Videoclip HD),TIEMPO AL TIEMPO,https://youtube.com/watch?v=8QDJZieQQUU,265000,641507,5394,1497236319.0,single,Kjarkas (Videoclip HD),[],56,56,0,0.8510995832739734,1.0,8,-17.453105926513672,0,0.603348070230137,0.7312968451311486,0.0,0.11030574515461922,0.3274148482303277,143.5546875,kjarkas (videoclip hd) tiempo al tiempo,neutral,low,0.00028045432580238715,0.0003421342573782163
PrU4SVVBVdw,YAYA (SheMix) (Video) (feat. Blueface & India Love),"Compton Av, Steelz, Lola Brooke & Natalie Nunn",https://youtube.com/watch?v=PrU4SVVBVdw,227000,631215,24632,1770147310.0,single,YAYA (SheMix) (Video) (feat. Blueface & India Love),[],56,56,0,0.9262221853529169,1.0,2,-15.544456481933594,0,0.8118796556612011,0.7032730572843393,0.0,0.15712104365229607,0.24327707025350293,99.38401442307692,"yaya (shemix) (video) (feat. blueface & india love) compton av, steelz, lola brooke & natalie nunn",positive,medium,0.0002756185013381542,0.001625421222369857
x59r7Sy6jqA,My Regards [Official Music Video],Maisie Peters,https://youtube.com/watch?v=x59r7Sy6jqA,230000,616794,10279,1770368407.0,single,My Regards [Official Music Video],[],55,55,0,0.9317300875826784,1.0,4,-12.634533882141113,1,0.5393089278474792,0.7850988954565643,0.0,0.09502914827317,0.6783289156815154,123.046875,my regards [official music video] maisie peters,neutral,low,0.00026884261476618526,0.0006679922896052756
NaZPFC5ZM6I,La Diferencia (Letra/Lyrics),Vicente Fernández,https://youtube.com/watch?v=NaZPFC5ZM6I,171000,600935,1164,1770060604.0,single,La Diferencia (Letra/Lyrics),[],55,55,0,0.9303360812585753,1.0,0,-19.435556411743164,1,0.5101362077000571,0.8077951789479851,0.0,0.025080043356865644,0.6637383936123478,117.45383522727273,la diferencia (letra/lyrics) vicente fernández,neutral,low,0.00026139106597311584,5.996855086430425e-05
2seS3W2VQ_Y,Talking Ish Ft.  Ballout,Chief Keef,https://youtube.com/watch?v=2seS3W2VQ_Y,300000,545632,39962,1770332406.0,single,Talking Ish Ft.  Ballout,[],54,54,0,0.8207784062883181,1.0,0,-10.694388389587402,1,0.5482499253506014,0.8020924740659147,0.0,0.09991961065679789,0.7296861288901128,151.99908088235293,talking ish ft.  ballout chief keef,neutral,low,0.00023540626220849509,0.002648021761579851
xVTjhyxsJqM,Bread Winner,Vonoff1700,https://youtube.com/watch?v=xVTjhyxsJqM,145000,478153,18669,1770148800.0,single,Bread Winner,[],53,53,0,0.7801208098173893,1.0,2,-12.651835441589355,0,0.5278434341254102,0.7789164635110611,0.0,0.15921512246131897,0.3331625304733408,161.4990234375,bread winner vonoff1700,neutral,low,0.00020370041310025788,0.0012276542937782596
iVLQ60L57z4,Double R,Real Boston Richey,https://youtube.com/watch?v=iVLQ60L57z4,231000,433131,12588,1770192886.0,single,Double R,[],52,52,0,0.7828941417068549,1.0,9,-18.137928009033203,1,0.6888640749521628,0.7131477289515529,0.0,0.11618436872959137,0.743027840657267,161.4990234375,double r real boston richey,positive,low,0.00018254626531278241,0.0008220160759742172
kWZhG9fvpL0,Hustlin Mf Pt. 2,Bally Baby & Belly Gang Kushington,https://youtube.com/watch?v=kWZhG9fvpL0,207000,426216,9423,1770148806.0,single,Hustlin Mf Pt. 2,[],52,52,0,0.9287537573724718,1.0,5,-13.41514778137207,1,0.6062177791126026,0.7115691983681928,0.0,0.08884020149707794,0.642032649090925,99.38401442307692,hustlin mf pt. 2 bally baby & belly gang kushington,neutral,low,0.00017929716638447198,0.0006108920898946589
wkABWE-WUC8,Halo (Audio),Beyoncé,https://youtube.com/watch?v=wkABWE-WUC8,262000,351729,3433,1256359771.0,single,Halo (Audio),[],50,50,0,0.8757831469889492,1.0,9,-17.316404342651367,1,0.497302601123443,0.8129116800467421,0.0,0.0607623681426048,0.5895622714304887,80.74951171875,halo (audio) beyoncé,neutral,low,0.00014429852113891016,0.00021132410360190864
pQirHUlxcsc,Inima ta (feat. Just Eddie) (Radio Edit),Unknown Artist,https://youtube.com/watch?v=pQirHUlxcsc,217000,343167,8361,1770285726.0,single,Inima ta (feat. Just Eddie) (Radio Edit),[],50,50,0,0.9305946678072193,1.0,1,-18.314374923706055,1,0.5638863246229326,0.7821552795874924,0.0,0.027523870929144323,0.6787704580618762,123.046875,inima ta (feat. just eddie) (radio edit) unknown artist,negative,medium,0.00014027555873483293,0.0005400504869826554
hcE7TL9KnNI,LugaVellz (Tribute),Digga,https://youtube.com/watch?v=hcE7TL9KnNI,141000,338710,15880,1769459408.0,single,LugaVellz (Tribute),[],50,50,0,0.9388869693086024,1.0,9,-16.124820709228516,1,0.6608888834822776,0.7542438268282992,0.0,0.08690459001809359,0.635631454821909,99.38401442307692,lugavellz (tribute) digga,neutral,low,0.00013818138173939118,0.0010416117038332712
QW06BZ5fk78,Over Now,Hurricane Wisdom,https://youtube.com/watch?v=QW06BZ5fk78,102000,293512,15686,1770397207.0,single,Over Now,[],49,49,0,0.8818388427382811,1.0,5,-14.513151168823242,0,0.7394742764772806,0.7696330663516127,0.0,0.09826445765793324,0.2012637094020968,83.35433467741936,over now hurricane wisdom,neutral,low,0.00011694453815851261,0.0010286707707212856
3nvp55jqFnk,Left Out ft. M Huncho,Nafe Smallz,https://youtube.com/watch?v=3nvp55jqFnk,152000,288232,10372,1769713206.0,single,Left Out ft. M Huncho,[],49,49,0,0.9055235269139923,1.0,3,-12.389899253845215,0,0.682024140771762,0.7404409018930059,0.0,0.10810920596122742,0.29733230221604906,129.19921875,left out ft. m huncho nafe smallz,neutral,low,0.00011446366435641873,0.0006741959327981347
hKwCRJfiHBo,"Classic Latin Romance, Baladas, Boleros, Grupo Romántico [Vinyl Studio Session] with DJ Pax",Unknown Artist,https://youtube.com/watch?v=hKwCRJfiHBo,3433000,274392,12210,1736781856.0,single,"Classic Latin Romance, Baladas, Boleros, Grupo Romántico [Vinyl Studio Session] with DJ Pax",[],48,48,0,0.948528158169104,1.0,7,-24.20028305053711,1,0.5509863872825961,0.8594640888013246,0.0,0.03942701453343034,0.6277991366798013,103.359375,"classic latin romance, baladas, boleros, grupo romántico [vinyl studio session] with dj pax unknown artist",positive,medium,0.00010796076787517267,0.0007968012681580804
XJj7pOeW2nA,LL Da Wizard,Montana 700,https://youtube.com/watch?v=XJj7pOeW2nA,135000,236324,9127,1770327907.0,single,LL Da Wizard,[],47,47,0,0.8930810291801159,1.0,0,-12.214763641357422,1,0.6428662686566848,0.7364419023117255,0.0,0.17952505499124527,0.6117993396532412,86.1328125,ll da wizard montana 700,neutral,low,9.007404365204584e-05,0.0005911471610227634
OJAnFWpxv8o,'Til You Can't,Unknown Artist,https://youtube.com/watch?v=OJAnFWpxv8o,310000,185313,25017,1770545073.0,single,'Til You Can't,[],45,45,0,0.8753674470518275,1.0,0,-21.73839569091797,1,0.5928841444283182,0.8165963105708689,0.0,0.030297059565782547,0.6995089086775276,135.99917763157896,'til you can't unknown artist,negative,medium,6.61058895765514e-05,0.001651102971071478
ZPGWdJsNvjY,Pick Your Poison,Marnz Malone,https://youtube.com/watch?v=ZPGWdJsNvjY,201000,174629,5606,1770319806.0,single,Pick Your Poison,[],44,44,0,0.9269102800249349,1.0,4,-20.747726440429688,1,0.7841285143534578,0.8079003979745271,0.0,0.09906666819006205,0.674908690303821,123.046875,pick your poison marnz malone,neutral,low,6.108587902701145e-05,0.00035627589562430364
5XggbNWy3NA,Closer (feat. Halsey),The Chainsmokers,https://youtube.com/watch?v=5XggbNWy3NA,246000,152501,1559,1471783888.0,single,Closer (feat. Halsey),[],43,43,0,0.9232519852127568,1.0,5,-17.088869094848633,0,0.8028007110287451,0.7314965025778792,0.0,0.1098788082599639,0.2316817746133181,95.703125,closer (feat. halsey) the chainsmokers,neutral,low,5.068876245641802e-05,8.63173579737594e-05
SvjhY9-3KOA,Splashin ft @JHusMusic  [Track 2: Ya'qeen] (Lyric Visualiser),Marnz Malone,https://youtube.com/watch?v=SvjhY9-3KOA,191000,69037,2132,1770336036.0,single,Splashin ft @JHusMusic  [Track 2: Ya'qeen] (Lyric Visualiser),[],36,36,0,0.9109060705175094,1.0,3,-13.52404499053955,0,0.6566150739438942,0.814290986000842,0.0,0.15527287125587463,0.2739501020998737,123.046875,splashin ft @jhusmusic  [track 2: ya'qeen] (lyric visualiser) marnz malone,positive,medium,1.1472161884834098e-05,0.00012453980474266523
cWUCy_VnDzw,First Quarter 2.0,W1ZZY,https://youtube.com/watch?v=cWUCy_VnDzw,147000,68139,1766,1770321634.0,single,First Quarter 2.0,[],36,36,0,0.908005965763985,1.0,7,-11.739996910095215,1,0.6299005275971317,0.764833114904131,0.0,0.0864803520962596,0.6813687827643804,123.046875,first quarter 2.0 w1zzy,positive,medium,1.1050225393493133e-05,0.00010012546701592957
f1qM_OSd5Hs,De la Canción de Protesta (En Vivo),Unknown Artist,https://youtube.com/watch?v=f1qM_OSd5Hs,216000,53779,265,1648206301.0,single,De la Canción de Protesta (En Vivo),[],34,34,0,0.8586046465435532,1.0,4,-17.553539276123047,1,0.49614870411776923,0.8209784516888678,0.0,0.026347422040998936,0.6988515875098277,135.99917763157896,de la canción de protesta (en vivo) unknown artist,negative,medium,4.303000431737822e-06,0.0
vysZMyXS78U,Familiar Faces,Unknown Artist,https://youtube.com/watch?v=vysZMyXS78U,185000,44621,1974,1770285736.0,single,Familiar Faces,[],32,32,0,0.9167740324582778,1.0,8,-17.237546920776367,0,0.8463985028682608,0.7881430655269257,0.0,0.048248760867863894,0.27787229017096116,123.046875,familiar faces unknown artist,positive,medium,0.0,0.00011400028189888315
